weight,age,height,size
149.91,27,5.67,XL
123.46,32,5.42,M
108.03,33,5.42,XXS
178.57,37,5.58,XXXL
123.46,56,5.50,M
136.69,40,5.58,XL
154.32,32,5.08,XXXL
143.30,32,5.33,L
119.05,30,5.17,S
116.84,32,5.58,S
125.66,29,5.58,S
138.89,30,5.58,XXXL
127.87,27,5.17,M
136.69,37,5.75,L
178.57,29,5.67,XXXL
119.05,50,5.25,M
125.66,33,5.25,M
143.30,34,5.92,M
108.03,49,5.00,XXS
127.87,41,5.42,M
123.46,30,5.25,L
169.76,16,5.67,XL
149.91,27,5.83,XL
134.48,37,5.33,L
141.10,38,5.42,XL
123.46,42,5.33,M
138.89,33,5.67,XL
116.84,30,5.08,XXS
119.05,32,5.33,M
123.46,21,5.58,M
123.46,30,5.25,L
127.87,30,5.33,M
114.64,36,5.17,S
138.89,28,5.42,L
169.76,30,5.42,XXXL
134.48,29,5.42,L
182.98,27,5.75,XL
134.48,59,5.67,L
154.32,49,5.58,XL
138.89,32,5.50,XL
127.87,29,5.58,S
119.05,29,5.42,S
119.05,28,5.08,M
123.46,39,5.25,L
169.76,31,5.50,XXXL
149.91,25,5.75,L
127.87,38,5.50,M
149.91,39,5.42,XXXL
119.05,48,5.25,S
127.87,30,5.42,S
123.46,32,5.42,M
134.48,30,5.33,M
134.48,41,5.50,L
112.44,32,5.33,XXS
134.48,29,5.50,M
119.05,32,5.42,S
119.05,42,5.08,M
119.05,28,5.08,M
138.89,25,5.67,M
123.46,27,5.75,S
163.14,39,5.75,XXXL
114.64,31,5.33,S
149.91,30,5.75,XL
114.64,26,5.17,M
127.87,33,5.17,XL
147.71,27,5.58,XL
163.14,25,5.25,XXXL
149.91,26,5.75,XXXL
138.89,32,5.50,XL
127.87,32,5.42,M
121.25,50,5.33,S
158.73,39,5.25,XXXL
127.87,36,5.17,XL
123.46,36,5.33,M
143.30,36,5.58,XXXL
198.42,39,5.67,XXXL
149.91,32,5.50,XXXL
182.98,33,5.67,XXXL
138.89,23,5.75,XL
141.10,26,5.42,XL
154.32,29,5.17,XXXL
127.87,47,5.83,M
127.87,39,5.08,L
163.14,32,5.83,XXXL
132.28,32,5.58,M
134.48,28,5.67,L
114.64,26,5.08,XXS
127.87,31,5.25,XL
163.14,39,5.58,XL
127.87,29,6.00,S
143.30,38,5.08,XXXL
127.87,57,5.58,L
149.91,34,5.58,XL
125.66,25,5.58,S
119.05,35,5.17,M
143.30,38,5.33,L
130.07,33,5.67,M
123.46,31,5.58,M
138.89,33,5.42,XL
114.64,33,5.08,XXS
138.89,30,5.42,M
116.84,30,5.25,S
127.87,32,5.17,L
149.91,44,5.75,XL
134.48,32,5.17,L
136.69,34,5.33,L
134.48,58,5.42,L
149.91,32,5.58,XXXL
169.76,30,5.83,XXXL
134.48,45,5.25,L
127.87,34,5.58,S
145.50,20,5.42,M
138.89,30,5.50,L
138.89,37,5.75,M
121.25,36,5.33,M
123.46,39,5.58,S
123.46,28,5.42,XXS
112.44,39,5.25,S
127.87,31,5.25,M
114.64,34,5.58,S
163.14,31,5.75,XXXL
143.30,23,5.92,XL
136.69,62,5.58,XL
116.84,35,5.17,S
123.46,33,5.25,M
134.48,21,5.67,XL
138.89,29,5.58,M
114.64,27,5.33,XXS
127.87,30,5.42,M
119.05,31,5.58,M
123.46,45,5.25,M
127.87,27,5.42,M
149.91,29,6.00,L
141.10,46,5.42,XL
143.30,39,5.50,XL
119.05,30,5.67,M
138.89,43,5.50,L
127.87,39,5.42,S
127.87,45,5.25,M
143.30,32,5.83,L
141.10,31,5.83,S
149.91,36,5.58,XXXL
127.87,47,5.17,L
127.87,42,5.33,M
121.25,36,5.33,XXS
134.48,33,5.67,S
116.84,38,5.25,S
103.62,32,5.08,S
88.18,26,5.42,XXS
127.87,34,5.33,M
143.30,34,5.58,XL
158.73,26,5.50,XL
127.87,35,5.33,L
134.48,32,5.58,L
143.30,37,5.67,XXXL
134.48,32,5.42,L
154.32,29,5.67,L
174.16,23,5.25,XXXL
119.05,22,5.17,S
119.05,34,5.25,S
189.60,31,5.67,XXXL
149.91,36,5.83,XL
143.30,37,5.42,S
132.28,30,5.67,M
114.64,33,5.17,S
134.48,25,5.33,M
138.89,27,5.75,L
123.46,33,5.50,XXS
143.30,27,5.58,XXXL
194.01,31,5.83,XXXL
154.32,47,5.58,L
154.32,46,5.42,XXXL
138.89,32,5.42,L
154.32,36,5.83,XXXL
143.30,29,5.50,XL
132.28,28,5.33,L
138.89,38,5.25,XL
110.23,32,5.33,M
116.84,34,5.33,L
127.87,31,5.25,M
125.66,28,5.33,M
143.30,26,5.33,XL
114.64,27,5.25,S
127.87,34,5.33,M
143.30,37,5.50,XXXL
119.05,32,4.83,XL
119.05,30,5.08,S
123.46,29,5.33,S
123.46,26,5.42,M
149.91,32,5.58,XXXL
125.66,36,5.33,XL
189.60,33,5.42,XXXL
134.48,30,5.67,M
103.62,47,4.92,S
182.98,32,5.67,XXXL
202.83,28,5.33,XXXL
143.30,35,5.42,XL
154.32,34,5.67,L
149.91,30,5.75,L
108.03,44,5.33,XXS
114.64,29,5.67,S
114.64,56,5.33,S
143.30,34,5.58,XL
149.91,36,5.58,XL
143.30,34,5.33,XL
108.03,30,5.17,XXS
114.64,26,5.25,S
123.46,32,5.67,L
123.46,37,5.25,M
114.64,29,5.25,S
138.89,34,5.58,L
143.30,32,6.00,XL
182.98,47,5.67,XXXL
138.89,29,5.42,M
127.87,28,5.33,S
138.89,28,5.50,XL
132.28,45,5.25,L
158.73,39,5.50,XXXL
158.73,28,5.58,XXXL
149.91,36,5.42,L
114.64,42,5.50,XXS
119.05,34,5.50,S
127.87,32,5.25,S
143.30,34,5.33,XL
123.46,25,5.67,XXS
138.89,34,5.67,M
134.48,27,5.50,L
123.46,48,5.58,M
127.87,33,5.00,L
134.48,38,5.58,L
143.30,38,5.83,XL
125.66,35,5.58,M
123.46,27,5.42,XL
127.87,31,5.50,XXXL
154.32,29,5.50,XXXL
123.46,29,5.33,M
163.14,29,5.58,XXXL
143.30,46,5.50,XL
130.07,23,5.42,M
138.89,30,5.42,L
127.87,31,5.67,M
154.32,45,5.67,XXXL
145.50,51,5.83,XL
169.76,29,5.58,XXXL
123.46,40,5.67,M
108.03,32,5.08,XXS
119.05,20,5.25,S
134.48,29,5.33,M
103.62,33,5.17,M
138.89,42,5.58,M
156.53,48,5.42,XXXL
123.46,34,5.50,M
141.10,42,5.83,XXXL
125.66,34,5.42,M
138.89,25,5.50,XL
158.73,31,5.08,XXXL
198.42,29,5.83,XXXL
127.87,41,5.17,XL
156.53,29,5.67,XL
178.57,33,5.58,XXXL
119.05,53,5.25,S
178.57,32,5.50,XXXL
123.46,48,5.33,L
134.48,38,5.50,M
119.05,32,5.25,S
127.87,32,5.33,M
171.96,36,5.67,XXXL
119.05,38,5.42,S
143.30,22,6.08,XL
147.71,30,5.50,M
116.84,28,5.50,M
127.87,31,5.50,M
149.91,32,5.67,XL
143.30,32,6.00,M
108.03,53,4.92,S
136.69,42,5.92,L
134.48,29,5.42,M
108.03,24,5.50,XXS
189.60,36,5.75,XXXL
108.03,27,5.17,S
264.55,29,5.25,XXXL
143.30,29,5.17,XXXL
123.46,31,5.25,M
138.89,31,5.75,S
134.48,24,5.42,M
169.76,28,5.83,XXXL
134.48,28,5.33,L
121.25,34,5.58,M
149.91,48,5.92,XXXL
138.89,35,5.50,XL
127.87,38,5.25,M
127.87,32,4.92,S
141.10,31,5.42,L
158.73,36,5.67,XXXL
123.46,32,5.25,M
114.64,28,5.17,XXS
143.30,53,5.58,L
143.30,31,5.83,XL
134.48,30,5.75,M
138.89,28,5.58,M
138.89,31,5.25,L
116.84,26,5.50,M
123.46,28,5.58,M
119.05,38,5.25,S
121.25,30,5.50,S
119.05,23,5.58,XXS
127.87,37,5.58,L
154.32,33,5.58,XL
134.48,25,5.25,XL
143.30,57,5.58,XL
176.37,38,5.42,XXXL
123.46,43,5.17,S
127.87,43,5.42,M
123.46,31,5.33,S
99.21,29,5.42,XXS
165.35,35,5.25,XL
158.73,44,5.33,XXXL
149.91,30,5.58,XL
154.32,34,5.67,XL
149.91,42,5.58,XL
121.25,43,5.58,S
119.05,26,5.17,L
189.60,42,5.17,XXXL
143.30,62,5.58,L
134.48,32,5.67,S
138.89,31,5.33,XL
119.05,28,5.50,S
158.73,53,5.67,XL
108.03,38,5.17,S
114.64,24,5.58,S
149.91,31,5.17,XL
134.48,33,5.58,M
123.46,26,5.50,M
123.46,32,5.25,M
156.53,41,5.33,XXXL
158.73,31,5.83,XXXL
158.73,32,5.17,XL
127.87,28,5.83,S
149.91,36,5.25,L
114.64,29,5.17,S
134.48,27,5.42,M
169.76,27,5.67,XXXL
99.21,29,5.17,S
174.16,35,5.50,XXXL
119.05,53,5.58,S
138.89,29,5.67,L
119.05,33,5.42,S
134.48,36,5.42,L
138.89,32,5.67,M
134.48,49,5.42,L
149.91,26,5.25,L
178.57,39,5.58,XXXL
114.64,28,5.25,XL
127.87,45,5.67,L
156.53,29,5.42,XL
99.21,31,5.42,XXS
163.14,48,5.58,XXXL
138.89,35,5.42,XXXL
143.30,38,5.42,XL
123.46,38,5.33,XXS
158.73,38,6.00,XL
138.89,42,5.42,M
121.25,33,5.17,XXS
125.66,40,5.33,M
138.89,59,5.25,XXXL
154.32,38,5.33,XXXL
198.42,31,5.58,XXXL
123.46,52,5.33,M
138.89,34,5.25,M
143.30,35,5.58,L
149.91,36,5.92,L
114.64,41,5.08,L
114.64,28,5.33,M
127.87,34,5.25,S
123.46,30,5.42,M
123.46,31,5.50,S
123.46,26,5.50,S
127.87,55,5.25,L
127.87,29,5.42,M
123.46,28,5.08,M
158.73,24,5.50,XXXL
114.64,30,5.58,L
121.25,32,5.25,XXS
119.05,23,5.67,S
114.64,37,4.92,M
158.73,30,5.67,XXXL
114.64,20,5.33,XXS
141.10,41,5.42,XXXL
127.87,32,5.83,M
136.69,32,5.33,L
138.89,43,5.92,XL
123.46,30,5.50,M
143.30,28,5.67,L
127.87,28,5.33,L
127.87,28,5.33,M
134.48,30,5.42,XL
158.73,26,5.58,XL
123.46,28,5.42,S
134.48,30,5.50,M
127.87,31,5.83,M
116.84,31,5.08,S
138.89,30,5.00,XL
114.64,22,5.33,M
116.84,21,5.58,M
127.87,33,5.17,L
123.46,30,5.50,S
163.14,32,5.83,XL
143.30,34,5.25,L
119.05,30,5.17,S
149.91,26,5.75,L
108.03,29,5.25,XXS
149.91,39,5.17,XXXL
123.46,27,5.50,L
110.23,38,5.25,XXS
123.46,47,5.08,M
123.46,30,5.08,S
163.14,46,5.50,XXXL
127.87,26,5.33,M
134.48,32,5.58,XL
178.57,34,5.42,XXXL
119.05,33,5.67,XXS
149.91,44,5.33,XXXL
130.07,38,5.50,M
127.87,26,5.58,M
134.48,31,5.58,L
123.46,29,5.17,M
138.89,48,5.75,L
149.91,28,5.42,XL
143.30,41,5.58,XL
119.05,36,5.33,M
108.03,29,5.25,M
149.91,32,5.92,XXXL
213.85,73,5.83,XXXL
158.73,32,5.42,XXXL
149.91,40,5.75,L
97.00,31,5.25,XXS
103.62,27,5.17,S
158.73,49,5.42,XXXL
134.48,69,5.08,XXXL
127.87,32,5.17,S
103.62,31,5.25,S
108.03,29,5.08,XXS
138.89,32,5.42,XL
154.32,25,5.50,XXXL
127.87,35,5.33,M
123.46,46,5.33,M
127.87,35,5.17,XL
218.26,38,5.58,XXXL
123.46,30,5.33,S
178.57,38,5.83,XXXL
136.69,47,5.58,L
141.10,28,5.08,XXXL
156.53,30,5.58,XL
127.87,32,5.17,M
108.03,32,5.42,XXS
134.48,22,5.58,L
114.64,23,5.25,S
123.46,36,5.42,S
143.30,28,5.50,L
119.05,35,5.33,S
114.64,26,5.17,S
116.84,31,5.42,S
123.46,38,5.25,M
127.87,27,5.67,M
123.46,29,5.17,M
108.03,26,5.17,S
123.46,35,5.08,S
127.87,35,5.25,L
123.46,28,5.50,S
136.69,34,5.50,M
156.53,38,5.83,XXXL
233.69,31,5.75,XXXL
136.69,49,5.58,XL
116.84,21,5.17,S
108.03,57,5.42,S
116.84,30,5.08,M
123.46,27,5.25,S
112.44,21,5.33,S
119.05,32,5.42,XXS
123.46,23,5.33,M
163.14,20,6.00,XL
105.82,37,5.08,XXS
134.48,37,5.58,M
149.91,30,5.42,XL
158.73,34,5.58,XL
125.66,32,5.50,M
127.87,42,5.75,M
119.05,36,5.33,M
163.14,31,5.25,XL
158.73,33,5.25,XXXL
114.64,33,5.17,S
141.10,32,5.67,L
169.76,32,5.50,XXXL
119.05,33,5.33,M
143.30,38,5.17,XL
127.87,29,5.50,M
169.76,30,5.42,XXXL
114.64,32,5.42,S
134.48,31,5.50,M
167.55,47,5.33,XXXL
134.48,25,5.17,S
134.48,37,5.83,M
123.46,47,5.25,M
103.62,28,4.92,XXS
218.26,29,5.08,XXXL
119.05,30,5.42,M
134.48,23,5.75,M
127.87,27,5.58,S
149.91,33,5.58,XXXL
134.48,45,5.50,XXXL
119.05,27,5.75,M
138.89,29,5.83,XXS
123.46,27,5.67,S
119.05,28,5.42,S
174.16,36,5.50,XXXL
127.87,34,5.58,M
114.64,29,5.25,XXS
105.82,23,5.00,S
156.53,42,5.50,XL
127.87,28,5.42,S
123.46,29,5.33,S
134.48,30,5.50,M
138.89,41,5.75,L
127.87,48,5.42,L
158.73,29,5.75,XL
138.89,29,5.75,XL
149.91,31,5.33,XXXL
123.46,47,5.25,M
132.28,45,5.50,XL
138.89,27,5.42,M
123.46,30,5.67,XXS
123.46,37,5.33,S
143.30,46,5.67,XL
149.91,27,5.58,XXXL
130.07,31,5.67,M
127.87,30,5.33,S
154.32,60,5.67,XXXL
127.87,35,5.33,S
145.50,42,5.33,XXXL
116.84,30,5.25,XXS
123.46,32,5.17,M
141.10,25,5.75,L
141.10,32,5.67,L
123.46,33,5.00,S
134.48,34,5.00,L
134.48,34,5.50,L
154.32,53,5.58,XXXL
174.16,35,5.75,XXXL
138.89,41,5.50,L
114.64,39,5.33,XXS
136.69,34,5.33,XL
127.87,58,5.50,L
127.87,31,5.33,M
127.87,31,5.50,M
127.87,26,5.33,M
163.14,42,5.75,XXXL
134.48,29,5.50,M
156.53,32,5.75,XL
134.48,29,5.33,M
110.23,34,5.33,M
149.91,28,5.33,XXXL
149.91,32,5.75,M
163.14,26,5.33,XXXL
158.73,28,5.25,XL
127.87,31,5.58,S
194.01,28,5.67,XXXL
123.46,41,5.42,M
189.60,26,6.00,XXXL
134.48,27,5.67,M
134.48,32,5.42,M
127.87,40,5.67,S
127.87,33,5.42,S
103.62,27,5.25,XXS
123.46,47,5.25,XL
127.87,39,5.50,M
134.48,31,5.42,M
149.91,40,5.42,XXXL
143.30,40,5.33,XL
121.25,34,5.42,L
112.44,30,5.08,XXS
123.46,38,5.17,M
134.48,65,5.17,XL
134.48,26,5.67,L
127.87,31,5.33,M
138.89,30,5.42,M
149.91,32,5.67,XXXL
149.91,22,5.83,L
138.89,35,5.08,L
123.46,32,5.58,M
132.28,28,5.67,S
138.89,43,5.42,XL
114.64,33,5.00,S
121.25,34,5.33,L
138.89,27,5.33,L
134.48,26,5.25,M
134.48,70,5.42,XXXL
149.91,27,5.42,XXXL
268.96,27,6.08,XXXL
158.73,26,5.25,XXXL
112.44,21,5.75,S
112.44,56,5.33,XXS
178.57,36,5.50,XXXL
143.30,25,5.50,XL
123.46,35,5.25,M
110.23,47,5.17,XXS
116.84,21,5.25,XXS
110.23,28,5.25,XXS
119.05,46,5.33,M
174.16,45,5.75,XXXL
147.71,61,5.58,XL
143.30,24,5.58,M
134.48,29,5.33,XL
209.44,37,5.17,XXXL
143.30,31,5.67,XL
154.32,25,5.67,XL
143.30,27,5.33,L
123.46,32,5.58,M
143.30,26,5.67,XL
138.89,34,5.67,M
114.64,26,5.42,S
143.30,34,5.58,XXXL
149.91,29,5.25,XL
134.48,35,5.58,M
127.87,27,5.42,M
123.46,29,5.25,S
154.32,42,5.42,XXXL
123.46,32,5.08,XL
112.44,36,5.25,S
134.48,32,5.42,XL
143.30,34,5.67,L
154.32,39,5.42,XXXL
134.48,48,5.67,L
116.84,32,5.17,XXS
116.84,32,5.17,XXS
127.87,25,5.67,M
138.89,39,5.50,L
138.89,27,5.50,L
125.66,38,5.08,M
114.64,41,5.17,XXS
105.82,59,5.25,XXS
123.46,43,5.25,L
154.32,55,5.25,XXXL
167.55,36,5.75,XXXL
143.30,33,5.33,M
134.48,40,5.42,XL
103.62,38,5.25,XXS
108.03,36,5.17,XXS
125.66,41,5.67,XL
194.01,24,5.33,XXXL
134.48,46,5.25,L
119.05,35,5.33,S
119.05,33,5.08,S
127.87,51,5.33,M
138.89,40,5.83,XXXL
134.48,31,5.17,L
134.48,37,5.67,M
114.64,24,5.50,XXS
143.30,36,5.58,M
154.32,37,5.17,XXXL
116.84,51,5.25,M
152.12,34,5.67,XXXL
123.46,31,5.25,M
114.64,28,5.25,S
149.91,24,5.58,XL
127.87,31,5.17,L
123.46,25,5.50,S
163.14,45,5.33,XXXL
158.73,34,5.08,L
127.87,26,5.67,S
138.89,33,5.25,L
141.10,,5.58,L
136.69,31,5.42,S
119.05,39,5.08,M
127.87,37,5.50,M
123.46,46,5.33,M
154.32,33,5.58,XXXL
136.69,36,5.50,L
119.05,28,5.42,M
163.14,38,5.67,XXXL
182.98,33,5.58,XXXL
154.32,32,5.92,XL
105.82,32,5.17,XXS
145.50,27,5.25,M
125.66,48,5.25,M
108.03,33,5.17,XXS
163.14,33,5.33,XL
158.73,24,5.42,XL
134.48,27,5.17,XL
165.35,34,5.25,XXXL
123.46,33,5.42,S
167.55,52,5.83,XXXL
178.57,44,5.42,XXXL
123.46,31,5.08,S
138.89,22,5.67,L
136.69,43,5.58,XL
119.05,27,5.33,S
178.57,35,5.75,XXXL
134.48,30,5.42,L
134.48,59,5.75,L
143.30,47,5.75,XL
114.64,27,5.17,S
134.48,39,5.33,XL
127.87,33,5.33,S
114.64,28,5.50,XXS
105.82,20,5.75,S
143.30,28,5.42,XXXL
138.89,27,5.50,XL
112.44,61,5.25,S
123.46,38,5.08,L
149.91,29,5.50,XL
125.66,40,5.17,M
145.50,37,5.50,XL
156.53,24,5.17,XL
119.05,34,5.33,M
158.73,32,6.00,XXXL
127.87,30,5.58,M
116.84,33,5.33,S
114.64,29,5.17,M
123.46,59,5.33,M
123.46,32,5.75,S
99.21,31,5.17,XXS
169.76,40,5.42,XXXL
121.25,27,5.42,S
99.21,24,5.00,S
138.89,34,5.75,M
141.10,32,5.67,L
132.28,32,5.67,M
149.91,32,5.58,L
169.76,33,0.00,XXXL
116.84,28,5.25,S
127.87,34,5.75,M
134.48,29,5.58,M
154.32,32,5.50,XL
138.89,32,5.33,M
123.46,29,5.25,M
143.30,31,5.83,M
123.46,58,5.58,M
189.60,44,5.25,XXXL
154.32,26,5.50,XXXL
116.84,29,5.58,XXS
149.91,27,5.33,L
154.32,29,5.42,XL
138.89,28,5.50,XL
138.89,31,5.67,M
127.87,46,5.33,M
119.05,33,5.42,S
110.23,37,5.33,S
108.03,34,5.75,S
125.66,28,5.17,L
121.25,32,5.42,S
127.87,31,5.17,XL
149.91,29,5.58,L
112.44,36,5.42,S
108.03,41,5.17,S
134.48,48,5.42,XL
138.89,30,5.42,M
114.64,30,5.67,S
182.98,28,5.25,XXXL
123.46,34,5.17,S
108.03,31,5.17,S
114.64,33,5.42,S
138.89,53,5.33,XL
114.64,26,5.42,XXS
174.16,55,5.42,XXXL
149.91,32,5.25,XL
108.03,36,5.08,S
138.89,33,5.58,M
127.87,41,5.58,L
145.50,30,5.42,XL
130.07,56,5.33,M
143.30,26,5.50,XL
125.66,41,5.42,M
141.10,35,5.50,XL
154.32,31,5.58,XL
94.80,44,5.17,S
134.48,63,5.25,XL
121.25,38,5.08,M
138.89,47,5.75,XL
158.73,25,5.83,XXXL
143.30,25,5.50,L
127.87,29,5.33,S
138.89,36,5.58,XL
149.91,25,5.25,XXXL
123.46,30,5.75,S
112.44,54,5.58,S
116.84,70,5.25,M
136.69,36,5.33,M
134.48,30,5.17,L
160.94,42,5.67,XXXL
138.89,19,5.25,M
108.03,28,5.42,L
110.23,36,5.08,S
134.48,43,5.42,XL
119.05,31,5.58,XXS
105.82,39,5.00,S
143.30,35,5.67,M
174.16,36,5.58,XXXL
134.48,26,5.42,M
136.69,32,5.67,M
99.21,32,5.17,XXS
143.30,28,5.50,XL
108.03,33,5.58,XXS
127.87,28,5.58,M
108.03,32,5.33,S
138.89,31,5.58,L
108.03,29,5.17,S
169.76,32,5.50,XXXL
114.64,27,5.33,XXS
171.96,48,5.58,XXXL
134.48,35,5.42,L
125.66,31,5.50,S
189.60,30,5.50,XXXL
127.87,31,5.25,S
114.64,32,5.17,M
119.05,31,5.17,M
123.46,46,5.17,M
149.91,49,5.58,XXXL
116.84,45,5.33,M
134.48,30,5.50,M
119.05,34,5.33,S
136.69,27,5.50,M
114.64,35,5.25,S
143.30,28,5.42,XXXL
154.32,36,5.92,XL
149.91,42,5.50,XL
119.05,27,5.42,S
123.46,31,5.42,S
143.30,43,5.17,XL
169.76,31,5.67,XXXL
174.16,31,5.58,XXXL
127.87,39,5.67,L
127.87,33,5.50,M
143.30,27,5.67,M
143.30,31,5.25,XL
143.30,27,5.75,L
138.89,29,5.42,L
127.87,39,5.58,S
123.46,25,5.58,M
143.30,30,5.83,L
152.12,32,5.50,L
134.48,42,5.83,M
114.64,19,5.17,S
138.89,35,5.42,XL
125.66,45,5.33,S
123.46,34,5.67,M
108.03,41,5.25,XXS
143.30,27,5.33,L
149.91,34,5.33,XXXL
123.46,28,5.17,M
138.89,29,5.42,L
121.25,50,5.33,M
149.91,31,5.58,M
147.71,49,5.58,XL
114.64,20,5.33,S
123.46,32,5.33,S
178.57,26,5.50,XXXL
143.30,26,5.67,M
178.57,33,5.50,L
114.64,31,5.42,S
112.44,30,5.33,S
127.87,51,5.58,L
119.05,28,5.42,S
134.48,37,5.33,XL
134.48,26,5.58,XL
149.91,29,5.50,L
149.91,28,6.17,L
138.89,54,5.50,XL
134.48,45,5.50,XXXL
178.57,39,5.50,XXXL
134.48,21,5.58,L
141.10,53,5.67,M
108.03,18,5.33,XXS
138.89,29,5.50,L
158.73,28,5.75,XL
123.46,27,5.42,S
127.87,29,5.50,S
127.87,26,5.58,M
108.03,34,5.25,XXS
114.64,44,5.08,M
138.89,45,5.42,M
108.03,30,5.08,S
158.73,36,5.25,XL
123.46,33,5.33,M
149.91,33,5.58,XL
94.80,27,5.08,S
123.46,30,5.25,S
123.46,35,5.33,M
187.39,35,5.75,XXXL
149.91,29,5.50,L
116.84,31,5.25,S
119.05,31,5.25,M
127.87,27,5.50,S
134.48,40,5.50,M
138.89,25,5.58,XL
178.57,33,5.50,XXXL
141.10,28,5.50,L
112.44,18,5.33,S
158.73,59,5.17,XXXL
134.48,61,5.58,XL
138.89,37,5.42,XL
134.48,35,5.50,M
134.48,45,5.33,L
169.76,31,5.58,XXXL
160.94,28,5.50,XL
123.46,36,5.58,S
103.62,28,5.33,XXS
119.05,33,5.33,S
119.05,29,5.25,M
167.55,27,5.33,XXXL
114.64,36,5.33,S
149.91,31,5.17,XL
169.76,34,5.17,XXXL
158.73,32,5.67,L
127.87,23,5.25,M
134.48,32,5.25,L
178.57,22,5.92,XXXL
119.05,42,5.25,S
158.73,26,5.50,XXXL
127.87,35,5.17,S
149.91,37,5.75,L
125.66,37,5.42,S
163.14,40,5.50,XXXL
123.46,24,5.42,S
149.91,32,5.17,XL
158.73,37,5.42,XXXL
130.07,27,5.67,S
154.32,28,5.42,XXXL
138.89,31,5.17,M
127.87,28,5.75,M
108.03,38,5.17,XXS
127.87,28,5.42,L
152.12,50,5.58,XXXL
158.73,45,5.58,XXXL
149.91,32,5.25,XL
143.30,32,5.83,L
105.82,22,5.17,XXS
238.10,39,5.08,XXXL
143.30,53,5.83,XL
134.48,37,5.33,L
127.87,34,5.33,S
134.48,41,5.33,L
119.05,31,5.42,S
149.91,30,5.42,XL
125.66,40,5.33,M
156.53,39,5.42,XXXL
134.48,32,5.58,XL
127.87,26,5.83,XL
114.64,39,5.25,XXS
149.91,28,5.25,XL
149.91,24,5.58,XL
130.07,53,5.33,M
116.84,47,5.33,S
138.89,30,5.92,L
123.46,43,5.33,M
209.44,43,5.67,XXXL
171.96,34,5.50,XXXL
143.30,34,5.58,XL
119.05,40,5.33,S
103.62,32,5.25,XXS
154.32,39,5.42,XXXL
249.12,33,5.25,XXXL
154.32,30,5.50,XL
103.62,27,5.25,M
138.89,28,5.25,L
116.84,33,5.33,XXS
134.48,37,5.42,L
127.87,30,5.33,S
114.64,32,5.08,M
114.64,30,5.17,S
154.32,36,5.58,XXXL
127.87,24,5.58,M
134.48,36,5.00,XL
154.32,49,5.42,XXXL
134.48,24,5.33,L
119.05,28,5.33,S
114.64,45,5.25,S
134.48,34,5.67,XL
154.32,28,5.50,XL
189.60,30,5.42,XXXL
123.46,30,5.50,S
138.89,28,5.75,XL
123.46,33,5.58,S
94.80,38,4.92,XXS
127.87,26,5.17,L
138.89,37,5.50,L
119.05,29,5.50,XXS
158.73,32,5.75,XXXL
163.14,33,5.67,XL
189.60,25,5.33,XXXL
125.66,21,5.50,M
112.44,31,5.17,S
125.66,32,5.58,M
143.30,32,5.83,M
123.46,34,5.75,S
114.64,28,5.58,XL
116.84,49,5.08,M
154.32,42,5.67,XXXL
130.07,37,5.67,M
127.87,32,5.17,M
149.91,28,5.50,XL
143.30,29,5.42,M
114.64,32,5.17,S
127.87,39,5.67,M
178.57,28,5.33,XXXL
143.30,27,5.42,XXXL
116.84,47,5.33,M
158.73,45,5.58,XXXL
149.91,33,5.83,L
134.48,29,5.08,L
198.42,47,5.75,XXXL
125.66,33,5.17,S
138.89,36,5.50,L
138.89,32,5.50,L
138.89,36,5.17,XL
127.87,30,5.42,L
138.89,33,5.50,L
136.69,41,5.75,M
116.84,32,5.33,XXS
143.30,37,5.67,XL
178.57,28,5.75,XXXL
101.41,32,5.08,XXS
158.73,29,5.17,XXXL
143.30,33,5.58,L
119.05,49,5.42,S
154.32,36,5.33,XXXL
121.25,32,5.42,M
138.89,32,5.17,XL
158.73,26,5.33,XXXL
158.73,31,5.42,XL
105.82,40,5.08,S
116.84,24,4.50,M
154.32,39,5.58,XXXL
121.25,48,5.33,L
108.03,35,5.42,S
134.48,32,5.58,M
127.87,36,5.00,M
123.46,29,5.33,S
119.05,40,5.50,L
143.30,25,5.42,M
143.30,26,5.58,XL
123.46,27,5.33,S
154.32,32,5.67,L
160.94,33,5.25,XL
163.14,36,5.17,XXXL
134.48,37,5.17,L
134.48,35,5.33,M
132.28,27,5.50,S
123.46,25,5.50,XXS
123.46,27,5.33,S
127.87,42,5.42,L
154.32,21,5.42,XXXL
138.89,30,5.42,XL
143.30,45,5.75,M
132.28,34,5.17,S
97.00,37,5.17,XXS
116.84,29,5.25,XXS
112.44,33,5.25,S
114.64,37,5.25,XXS
149.91,32,5.00,XL
127.87,35,5.25,L
127.87,38,5.50,XL
134.48,27,5.50,M
145.50,45,5.50,XL
121.25,32,5.33,M
127.87,33,5.33,S
108.03,28,5.33,S
138.89,28,5.25,M
127.87,36,5.58,XL
110.23,29,4.92,M
119.05,33,5.25,M
138.89,33,5.58,L
121.25,32,5.50,S
154.32,35,5.33,XXXL
114.64,40,5.50,S
143.30,27,5.83,L
125.66,31,5.42,M
123.46,29,5.17,S
158.73,27,5.83,XXXL
123.46,31,5.25,M
143.30,38,5.42,L
127.87,34,5.25,M
149.91,47,5.50,XXXL
119.05,27,5.42,XXS
127.87,31,5.58,XL
145.50,34,5.42,XXXL
253.53,33,5.25,XXXL
114.64,26,5.25,XXS
127.87,42,5.25,M
